cohort,case_id,arm,gate_variant,added_occurrences,removed_occurrences,added_correct_occurrences,removed_correct_occurrences
controlled,government-1e0b7611abe9,base,no_duplicate_cardinality,0,0,0,0
controlled,government-1e0b7611abe9,base,raw,0,0,0,0
natural,government-1b02073ace3b,shacl_context,full,0,0,0,0
natural,government-1b02073ace3b,shacl_context,no_duplicate,0,0,0,0
natural,government-1b02073ace3b,shacl_context,no_head,0,0,0,0
natural,government-1b02073ace3b,shacl_context,no_relation,0,0,0,0
natural,government-1b02073ace3b,shacl_context,no_support,0,0,0,0
natural,government-1b02073ace3b,shacl_context,no_cardinality,0,0,0,0
natural,government-1b02073ace3b,shacl_context,no_duplicate_cardinality,0,0,0,0
natural,government-1b02073ace3b,shacl_context,raw,0,0,0,0
controlled,finance-0599b493f8df,shacl_context,full,0,0,0,0
controlled,finance-0599b493f8df,shacl_context,no_duplicate,0,0,0,0
controlled,finance-0599b493f8df,shacl_context,no_head,0,0,0,0
controlled,finance-0599b493f8df,shacl_context,no_relation,0,0,0,0
controlled,finance-0599b493f8df,shacl_context,no_support,0,0,0,0
controlled,finance-0599b493f8df,shacl_context,no_cardinality,0,0,0,0
controlled,finance-0599b493f8df,shacl_context,no_duplicate_cardinality,0,0,0,0
controlled,finance-0599b493f8df,shacl_context,raw,0,0,0,0
natural,government-3973dc6cd196,shacl_context,full,0,0,0,0
natural,government-3973dc6cd196,shacl_context,no_duplicate,0,0,0,0
natural,government-3973dc6cd196,shacl_context,no_head,0,0,0,0
natural,government-3973dc6cd196,shacl_context,no_relation,0,0,0,0
natural,government-3973dc6cd196,shacl_context,no_support,0,0,0,0
natural,government-3973dc6cd196,shacl_context,no_cardinality,0,0,0,0
natural,government-3973dc6cd196,shacl_context,no_duplicate_cardinality,0,0,0,0
natural,government-3973dc6cd196,shacl_context,raw,0,0,0,0
natural,government-1d0146f05f63,base,full,0,0,0,0
natural,government-1d0146f05f63,base,no_duplicate,0,0,0,0
natural,government-1d0146f05f63,base,no_head,0,0,0,0
natural,government-1d0146f05f63,base,no_relation,0,0,0,0
natural,government-1d0146f05f63,base,no_support,1,0,0,0
natural,government-1d0146f05f63,base,no_cardinality,0,0,0,0
natural,government-1d0146f05f63,base,no_duplicate_cardinality,0,0,0,0
natural,government-1d0146f05f63,base,raw,1,0,0,0
natural,government-10a48db0d2e7,base,full,0,0,0,0
natural,government-10a48db0d2e7,base,no_duplicate,0,0,0,0
natural,government-10a48db0d2e7,base,no_head,0,0,0,0
natural,government-10a48db0d2e7,base,no_relation,0,0,0,0
natural,government-10a48db0d2e7,base,no_support,1,0,0,0
natural,government-10a48db0d2e7,base,no_cardinality,0,0,0,0
natural,government-10a48db0d2e7,base,no_duplicate_cardinality,0,0,0,0
natural,government-10a48db0d2e7,base,raw,1,0,0,0
controlled,finance-40192c28bd08,shacl_context,full,0,0,0,0
controlled,finance-40192c28bd08,shacl_context,no_duplicate,0,0,0,0
controlled,finance-40192c28bd08,shacl_context,no_head,0,0,0,0
controlled,finance-40192c28bd08,shacl_context,no_relation,0,0,0,0
controlled,finance-40192c28bd08,shacl_context,no_support,0,0,0,0
controlled,finance-40192c28bd08,shacl_context,no_cardinality,0,0,0,0
controlled,finance-40192c28bd08,shacl_context,no_duplicate_cardinality,0,0,0,0
controlled,finance-40192c28bd08,shacl_context,raw,0,0,0,0
controlled,finance-181bbc50a53b,shacl_context,full,0,0,0,0
controlled,finance-181bbc50a53b,shacl_context,no_duplicate,0,0,0,0
controlled,finance-181bbc50a53b,shacl_context,no_head,0,0,0,0
controlled,finance-181bbc50a53b,shacl_context,no_relation,0,0,0,0
controlled,finance-181bbc50a53b,shacl_context,no_support,0,0,0,0
controlled,finance-181bbc50a53b,shacl_context,no_cardinality,0,0,0,0
controlled,finance-181bbc50a53b,shacl_context,no_duplicate_cardinality,0,0,0,0
controlled,finance-181bbc50a53b,shacl_context,raw,0,0,0,0
controlled,government-2ff87373f537,shacl_context,full,0,0,0,0
controlled,government-2ff87373f537,shacl_context,no_duplicate,0,0,0,0
controlled,government-2ff87373f537,shacl_context,no_head,0,0,0,0
controlled,government-2ff87373f537,shacl_context,no_relation,0,0,0,0
controlled,government-2ff87373f537,shacl_context,no_support,0,0,0,0
controlled,government-2ff87373f537,shacl_context,no_cardinality,0,0,0,0
controlled,government-2ff87373f537,shacl_context,no_duplicate_cardinality,0,0,0,0
controlled,government-2ff87373f537,shacl_context,raw,0,0,0,0
controlled,finance-181bbc50a53b,base,full,0,0,0,0
controlled,finance-181bbc50a53b,base,no_duplicate,0,0,0,0
controlled,finance-181bbc50a53b,base,no_head,0,0,0,0
controlled,finance-181bbc50a53b,base,no_relation,0,0,0,0
controlled,finance-181bbc50a53b,base,no_support,0,0,0,0
controlled,finance-181bbc50a53b,base,no_cardinality,0,0,0,0
controlled,finance-181bbc50a53b,base,no_duplicate_cardinality,0,0,0,0
controlled,finance-181bbc50a53b,base,raw,0,0,0,0
controlled,government-2259afc0e111,shacl_context,full,0,0,0,0
controlled,government-2259afc0e111,shacl_context,no_duplicate,0,0,0,0
controlled,government-2259afc0e111,shacl_context,no_head,0,0,0,0
controlled,government-2259afc0e111,shacl_context,no_relation,0,0,0,0
controlled,government-2259afc0e111,shacl_context,no_support,0,0,0,0
controlled,government-2259afc0e111,shacl_context,no_cardinality,0,0,0,0
controlled,government-2259afc0e111,shacl_context,no_duplicate_cardinality,0,0,0,0
controlled,government-2259afc0e111,shacl_context,raw,0,0,0,0
controlled,government-0aada7eebec8,shacl_context,full,0,0,0,0
controlled,government-0aada7eebec8,shacl_context,no_duplicate,0,0,0,0
controlled,government-0aada7eebec8,shacl_context,no_head,0,0,0,0
controlled,government-0aada7eebec8,shacl_context,no_relation,0,0,0,0
controlled,government-0aada7eebec8,shacl_context,no_support,0,0,0,0
controlled,government-0aada7eebec8,shacl_context,no_cardinality,0,0,0,0
controlled,government-0aada7eebec8,shacl_context,no_duplicate_cardinality,0,0,0,0
controlled,government-0aada7eebec8,shacl_context,raw,0,0,0,0
natural,government-2b05bdf976f6,base,full,0,0,0,0
natural,government-2b05bdf976f6,base,no_duplicate,0,0,0,0
natural,government-2b05bdf976f6,base,no_head,0,0,0,0
natural,government-2b05bdf976f6,base,no_relation,0,0,0,0
natural,government-2b05bdf976f6,base,no_support,0,0,0,0
natural,government-2b05bdf976f6,base,no_cardinality,0,0,0,0
natural,government-2b05bdf976f6,base,no_duplicate_cardinality,0,0,0,0
natural,government-2b05bdf976f6,base,raw,0,0,0,0
natural,government-28de1bc53024,shacl_context,full,0,0,0,0
natural,government-28de1bc53024,shacl_context,no_duplicate,0,0,0,0
natural,government-28de1bc53024,shacl_context,no_head,0,0,0,0
natural,government-28de1bc53024,shacl_context,no_relation,0,0,0,0
natural,government-28de1bc53024,shacl_context,no_support,0,0,0,0
natural,government-28de1bc53024,shacl_context,no_cardinality,0,0,0,0
natural,government-28de1bc53024,shacl_context,no_duplicate_cardinality,0,0,0,0
natural,government-28de1bc53024,shacl_context,raw,0,0,0,0
natural,government-2ff87373f537,base,full,0,0,0,0
natural,government-2ff87373f537,base,no_duplicate,0,0,0,0
natural,government-2ff87373f537,base,no_head,0,0,0,0
natural,government-2ff87373f537,base,no_relation,0,0,0,0
natural,government-2ff87373f537,base,no_support,0,0,0,0
natural,government-2ff87373f537,base,no_cardinality,0,0,0,0
natural,government-2ff87373f537,base,no_duplicate_cardinality,0,0,0,0
natural,government-2ff87373f537,base,raw,0,0,0,0
controlled,finance-323400020ae8,base,full,0,0,0,0
controlled,finance-323400020ae8,base,no_duplicate,0,0,0,0
controlled,finance-323400020ae8,base,no_head,0,0,0,0
controlled,finance-323400020ae8,base,no_relation,0,0,0,0
controlled,finance-323400020ae8,base,no_support,0,0,0,0
controlled,finance-323400020ae8,base,no_cardinality,0,0,0,0
controlled,finance-323400020ae8,base,no_duplicate_cardinality,0,0,0,0
controlled,finance-323400020ae8,base,raw,0,0,0,0
controlled,government-1e0b7611abe9,shacl_context,full,0,0,0,0
controlled,government-1e0b7611abe9,shacl_context,no_duplicate,0,0,0,0
controlled,government-1e0b7611abe9,shacl_context,no_head,0,0,0,0
controlled,government-1e0b7611abe9,shacl_context,no_relation,0,0,0,0
controlled,government-1e0b7611abe9,shacl_context,no_support,0,0,0,0
controlled,government-1e0b7611abe9,shacl_context,no_cardinality,0,0,0,0
controlled,government-1e0b7611abe9,shacl_context,no_duplicate_cardinality,0,0,0,0
controlled,government-1e0b7611abe9,shacl_context,raw,0,0,0,0
controlled,environment-38fd486ef1b7,diagnosis,full,0,0,0,0
controlled,environment-38fd486ef1b7,diagnosis,no_duplicate,0,0,0,0
controlled,environment-38fd486ef1b7,diagnosis,no_head,0,0,0,0
controlled,environment-38fd486ef1b7,diagnosis,no_relation,0,0,0,0
controlled,environment-38fd486ef1b7,diagnosis,no_support,0,0,0,0
controlled,environment-38fd486ef1b7,diagnosis,no_cardinality,0,0,0,0
controlled,environment-38fd486ef1b7,diagnosis,no_duplicate_cardinality,0,0,0,0
controlled,environment-38fd486ef1b7,diagnosis,raw,0,0,0,0
controlled,government-28de1bc53024,diagnosis,full,0,0,0,0
controlled,government-28de1bc53024,diagnosis,no_duplicate,0,0,0,0
controlled,government-28de1bc53024,diagnosis,no_head,0,0,0,0
controlled,government-28de1bc53024,diagnosis,no_relation,0,0,0,0
controlled,government-28de1bc53024,diagnosis,no_support,0,0,0,0
controlled,government-28de1bc53024,diagnosis,no_cardinality,0,0,0,0
controlled,government-28de1bc53024,diagnosis,no_duplicate_cardinality,0,0,0,0
controlled,government-28de1bc53024,diagnosis,raw,0,0,0,0
controlled,finance-48ea238a01c0,shacl_context,full,0,0,0,0
controlled,finance-48ea238a01c0,shacl_context,no_duplicate,0,0,0,0
controlled,finance-48ea238a01c0,shacl_context,no_head,0,0,0,0
controlled,finance-48ea238a01c0,shacl_context,no_relation,0,0,0,0
controlled,finance-48ea238a01c0,shacl_context,no_support,0,0,0,0
controlled,finance-48ea238a01c0,shacl_context,no_cardinality,0,0,0,0
controlled,finance-48ea238a01c0,shacl_context,no_duplicate_cardinality,0,0,0,0
controlled,finance-48ea238a01c0,shacl_context,raw,0,0,0,0
controlled,finance-0940112f81b2,base,full,0,0,0,0
controlled,finance-0940112f81b2,base,no_duplicate,0,0,0,0
controlled,finance-0940112f81b2,base,no_head,0,0,0,0
controlled,finance-0940112f81b2,base,no_relation,0,0,0,0
controlled,finance-0940112f81b2,base,no_support,0,0,0,0
controlled,finance-0940112f81b2,base,no_cardinality,0,0,0,0
controlled,finance-0940112f81b2,base,no_duplicate_cardinality,0,0,0,0
controlled,finance-0940112f81b2,base,raw,0,0,0,0
natural,environment-243394657c39,diagnosis,full,0,0,0,0
natural,environment-243394657c39,diagnosis,no_duplicate,0,0,0,0
natural,environment-243394657c39,diagnosis,no_head,0,0,0,0
natural,environment-243394657c39,diagnosis,no_relation,0,0,0,0
natural,environment-243394657c39,diagnosis,no_support,0,0,0,0
natural,environment-243394657c39,diagnosis,no_cardinality,0,0,0,0
natural,environment-243394657c39,diagnosis,no_duplicate_cardinality,0,0,0,0
natural,environment-243394657c39,diagnosis,raw,0,0,0,0
controlled,government-3235e3648e32,shacl_context,full,0,0,0,0
controlled,government-3235e3648e32,shacl_context,no_duplicate,0,0,0,0
controlled,government-3235e3648e32,shacl_context,no_head,0,0,0,0
controlled,government-3235e3648e32,shacl_context,no_relation,0,0,0,0
controlled,government-3235e3648e32,shacl_context,no_support,0,0,0,0
controlled,government-3235e3648e32,shacl_context,no_cardinality,0,0,0,0
controlled,government-3235e3648e32,shacl_context,no_duplicate_cardinality,0,0,0,0
controlled,government-3235e3648e32,shacl_context,raw,0,0,0,0
natural,government-267561303433,base,full,0,0,0,0
natural,government-267561303433,base,no_duplicate,0,0,0,0
natural,government-267561303433,base,no_head,0,0,0,0
natural,government-267561303433,base,no_relation,0,0,0,0
natural,government-267561303433,base,no_support,0,0,0,0
natural,government-267561303433,base,no_cardinality,0,0,0,0
natural,government-267561303433,base,no_duplicate_cardinality,0,0,0,0
natural,government-267561303433,base,raw,0,0,0,0
natural,finance-323400020ae8,shacl_context,full,0,0,0,0
natural,finance-323400020ae8,shacl_context,no_duplicate,0,0,0,0
natural,finance-323400020ae8,shacl_context,no_head,0,0,0,0
natural,finance-323400020ae8,shacl_context,no_relation,0,0,0,0
natural,finance-323400020ae8,shacl_context,no_support,0,0,0,0
natural,finance-323400020ae8,shacl_context,no_cardinality,0,0,0,0
natural,finance-323400020ae8,shacl_context,no_duplicate_cardinality,0,0,0,0
natural,finance-323400020ae8,shacl_context,raw,0,0,0,0
natural,government-27ceaef34223,base,full,0,0,0,0
natural,government-27ceaef34223,base,no_duplicate,0,0,0,0
natural,government-27ceaef34223,base,no_head,0,0,0,0
natural,government-27ceaef34223,base,no_relation,0,0,0,0
natural,government-27ceaef34223,base,no_support,1,0,0,0
natural,government-27ceaef34223,base,no_cardinality,0,0,0,0
natural,government-27ceaef34223,base,no_duplicate_cardinality,0,0,0,0
natural,government-27ceaef34223,base,raw,1,0,0,0
controlled,environment-0cc2a07302ce,base,full,0,0,0,0
controlled,environment-0cc2a07302ce,base,no_duplicate,0,0,0,0
controlled,environment-0cc2a07302ce,base,no_head,0,0,0,0
controlled,environment-0cc2a07302ce,base,no_relation,0,0,0,0
controlled,environment-0cc2a07302ce,base,no_support,0,0,0,0
controlled,environment-0cc2a07302ce,base,no_cardinality,0,0,0,0
controlled,environment-0cc2a07302ce,base,no_duplicate_cardinality,0,0,0,0
controlled,environment-0cc2a07302ce,base,raw,0,0,0,0
natural,finance-31f9ee73acbf,shacl_context,full,0,0,0,0
natural,finance-31f9ee73acbf,shacl_context,no_duplicate,0,0,0,0
natural,finance-31f9ee73acbf,shacl_context,no_head,0,0,0,0
natural,finance-31f9ee73acbf,shacl_context,no_relation,0,0,0,0
natural,finance-31f9ee73acbf,shacl_context,no_support,0,0,0,0
natural,finance-31f9ee73acbf,shacl_context,no_cardinality,0,0,0,0
natural,finance-31f9ee73acbf,shacl_context,no_duplicate_cardinality,0,0,0,0
natural,finance-31f9ee73acbf,shacl_context,raw,0,0,0,0
controlled,environment-4d5c3e883e7b,base,full,0,0,0,0
controlled,environment-4d5c3e883e7b,base,no_duplicate,0,0,0,0
controlled,environment-4d5c3e883e7b,base,no_head,0,0,0,0
controlled,environment-4d5c3e883e7b,base,no_relation,0,0,0,0
controlled,environment-4d5c3e883e7b,base,no_support,0,0,0,0
controlled,environment-4d5c3e883e7b,base,no_cardinality,0,0,0,0
controlled,environment-4d5c3e883e7b,base,no_duplicate_cardinality,0,0,0,0
controlled,environment-4d5c3e883e7b,base,raw,0,0,0,0
natural,finance-40192c28bd08,diagnosis,full,0,0,0,0
natural,finance-40192c28bd08,diagnosis,no_duplicate,0,0,0,0
natural,finance-40192c28bd08,diagnosis,no_head,0,0,0,0
natural,finance-40192c28bd08,diagnosis,no_relation,0,0,0,0
natural,finance-40192c28bd08,diagnosis,no_support,0,0,0,0
natural,finance-40192c28bd08,diagnosis,no_cardinality,0,0,0,0
natural,finance-40192c28bd08,diagnosis,no_duplicate_cardinality,0,0,0,0
natural,finance-40192c28bd08,diagnosis,raw,0,0,0,0
natural,environment-4c4fd0e3970b,diagnosis,full,0,0,0,0
natural,environment-4c4fd0e3970b,diagnosis,no_duplicate,0,0,0,0
natural,environment-4c4fd0e3970b,diagnosis,no_head,0,0,0,0
natural,environment-4c4fd0e3970b,diagnosis,no_relation,0,0,0,0
natural,environment-4c4fd0e3970b,diagnosis,no_support,0,0,0,0
natural,environment-4c4fd0e3970b,diagnosis,no_cardinality,0,0,0,0
natural,environment-4c4fd0e3970b,diagnosis,no_duplicate_cardinality,0,0,0,0
natural,environment-4c4fd0e3970b,diagnosis,raw,0,0,0,0
controlled,finance-0940112f81b2,diagnosis,full,0,0,0,0
controlled,finance-0940112f81b2,diagnosis,no_duplicate,0,0,0,0
controlled,finance-0940112f81b2,diagnosis,no_head,0,0,0,0
controlled,finance-0940112f81b2,diagnosis,no_relation,0,0,0,0
controlled,finance-0940112f81b2,diagnosis,no_support,0,0,0,0
controlled,finance-0940112f81b2,diagnosis,no_cardinality,0,0,0,0
controlled,finance-0940112f81b2,diagnosis,no_duplicate_cardinality,0,0,0,0
controlled,finance-0940112f81b2,diagnosis,raw,0,0,0,0
natural,finance-39b9d6db8c9e,shacl_context,full,0,0,0,0
natural,finance-39b9d6db8c9e,shacl_context,no_duplicate,0,0,0,0
natural,finance-39b9d6db8c9e,shacl_context,no_head,0,0,0,0
natural,finance-39b9d6db8c9e,shacl_context,no_relation,0,0,0,0
natural,finance-39b9d6db8c9e,shacl_context,no_support,0,0,0,0
natural,finance-39b9d6db8c9e,shacl_context,no_cardinality,0,0,0,0
natural,finance-39b9d6db8c9e,shacl_context,no_duplicate_cardinality,0,0,0,0
natural,finance-39b9d6db8c9e,shacl_context,raw,0,0,0,0
natural,government-0aada7eebec8,base,full,0,0,0,0
natural,government-0aada7eebec8,base,no_duplicate,0,0,0,0
natural,government-0aada7eebec8,base,no_head,1,0,0,0
natural,government-0aada7eebec8,base,no_relation,0,0,0,0
natural,government-0aada7eebec8,base,no_support,0,0,0,0
natural,government-0aada7eebec8,base,no_cardinality,0,0,0,0
natural,government-0aada7eebec8,base,no_duplicate_cardinality,0,0,0,0
natural,government-0aada7eebec8,base,raw,1,0,0,0
controlled,government-08f42137d50f,shacl_context,full,0,0,0,0
controlled,government-08f42137d50f,shacl_context,no_duplicate,0,0,0,0
controlled,government-08f42137d50f,shacl_context,no_head,0,0,0,0
controlled,government-08f42137d50f,shacl_context,no_relation,0,0,0,0
controlled,government-08f42137d50f,shacl_context,no_support,0,0,0,0
controlled,government-08f42137d50f,shacl_context,no_cardinality,0,0,0,0
controlled,government-08f42137d50f,shacl_context,no_duplicate_cardinality,0,0,0,0
controlled,government-08f42137d50f,shacl_context,raw,0,0,0,0
controlled,finance-0258ae926423,base,full,0,0,0,0
controlled,finance-0258ae926423,base,no_duplicate,0,0,0,0
controlled,finance-0258ae926423,base,no_head,0,0,0,0
controlled,finance-0258ae926423,base,no_relation,0,0,0,0
controlled,finance-0258ae926423,base,no_support,0,0,0,0
controlled,finance-0258ae926423,base,no_cardinality,0,0,0,0
controlled,finance-0258ae926423,base,no_duplicate_cardinality,0,0,0,0
controlled,finance-0258ae926423,base,raw,0,0,0,0
controlled,government-2ae5e35394e4,shacl_context,full,0,0,0,0
controlled,government-2ae5e35394e4,shacl_context,no_duplicate,0,0,0,0
controlled,government-2ae5e35394e4,shacl_context,no_head,0,0,0,0
controlled,government-2ae5e35394e4,shacl_context,no_relation,0,0,0,0
controlled,government-2ae5e35394e4,shacl_context,no_support,0,0,0,0
controlled,government-2ae5e35394e4,shacl_context,no_cardinality,0,0,0,0
controlled,government-2ae5e35394e4,shacl_context,no_duplicate_cardinality,0,0,0,0
controlled,government-2ae5e35394e4,shacl_context,raw,0,0,0,0
natural,government-28de1bc53024,diagnosis,full,0,0,0,0
natural,government-28de1bc53024,diagnosis,no_duplicate,0,0,0,0
natural,government-28de1bc53024,diagnosis,no_head,0,0,0,0
natural,government-28de1bc53024,diagnosis,no_relation,0,0,0,0
natural,government-28de1bc53024,diagnosis,no_support,0,0,0,0
natural,government-28de1bc53024,diagnosis,no_cardinality,0,0,0,0
natural,government-28de1bc53024,diagnosis,no_duplicate_cardinality,0,0,0,0
natural,government-28de1bc53024,diagnosis,raw,0,0,0,0
controlled,environment-38fd486ef1b7,base,full,0,0,0,0
controlled,environment-38fd486ef1b7,base,no_duplicate,0,0,0,0
controlled,environment-38fd486ef1b7,base,no_head,0,0,0,0
controlled,environment-38fd486ef1b7,base,no_relation,0,0,0,0
