policy,run_seed,scenario_seed,step,state,action_id,action,reward,next_state,done,q_graph,q_rule,normalized_joint,edits,calls,defects,rule_count
Rule Only,0,900000,8,"[0.932692289352417, 0.9512820243835449, 0.9547008275985718, 0.9769230484962463, 0.7883211970329285, 0.8999999761581421, 1.0, 1.0, 1.0, 1.0, 1.0, 0.6111111044883728, 1.0, 1.0]",7,low_precision_rule_pruning,0.01991986408255725,"[0.932692289352417, 0.9512820243835449, 0.9547008275985718, 0.9769230484962463, 0.931034505367279, 0.8999999761581421, 1.0, 1.0, 1.0, 1.0, 1.0, 0.5555555820465088, 1.0, 0.0]",False,0.9562820255756378,0.9408620689655172,0.9518763236870319,3,0,"{""dangling"": 27, ""duplicate"": 57, ""invalid_relation"": 53, ""isolated"": 63}",4
Rule Only,0,900000,9,"[0.932692289352417, 0.9512820243835449, 0.9547008275985718, 0.9769230484962463, 0.931034505367279, 0.8999999761581421, 1.0, 1.0, 1.0, 1.0, 1.0, 0.5555555820465088, 1.0, 0.0]",4,deletion_rule_generation,-0.00940614990025632,"[0.932692289352417, 0.9512820243835449, 0.9547008275985718, 0.9769230484962463, 0.8925619721412659, 0.8999999761581421, 1.0, 1.0, 1.0, 1.0, 1.0, 0.5, 1.0, 0.3333333432674408]",False,0.9562820255756378,0.9273966942148761,0.9480290737582774,1,1,"{""dangling"": 27, ""duplicate"": 57, ""invalid_relation"": 53, ""isolated"": 63}",5
Rule Only,0,900000,10,"[0.932692289352417, 0.9512820243835449, 0.9547008275985718, 0.9769230484962463, 0.8925619721412659, 0.8999999761581421, 1.0, 1.0, 1.0, 1.0, 1.0, 0.5, 1.0, 0.3333333432674408]",5,augmentation_rule_generation,-0.012670985378258146,"[0.932692289352417, 0.9512820243835449, 0.9547008275985718, 0.9769230484962463, 0.8307692408561707, 0.8999999761581421, 1.0, 1.0, 1.0, 1.0, 1.0, 0.4444444477558136, 1.0, 0.6666666865348816]",False,0.9562820255756378,0.9057692307692309,0.941849798488093,1,1,"{""dangling"": 27, ""duplicate"": 57, ""invalid_relation"": 53, ""isolated"": 63}",6
Rule Only,0,900000,11,"[0.932692289352417, 0.9512820243835449, 0.9547008275985718, 0.9769230484962463, 0.8307692408561707, 0.8999999761581421, 1.0, 1.0, 1.0, 1.0, 1.0, 0.4444444477558136, 1.0, 0.6666666865348816]",6,mixed_rule_generation,-0.013962728804042784,"[0.932692289352417, 0.9512820243835449, 0.9547008275985718, 0.9769230484962463, 0.7883211970329285, 0.8999999761581421, 1.0, 1.0, 1.0, 1.0, 1.0, 0.3888888955116272, 1.0, 1.0]",False,0.9562820255756378,0.890912408759124,0.937604992199491,1,2,"{""dangling"": 27, ""duplicate"": 57, ""invalid_relation"": 53, ""isolated"": 63}",7
Rule Only,0,900000,12,"[0.932692289352417, 0.9512820243835449, 0.9547008275985718, 0.9769230484962463, 0.7883211970329285, 0.8999999761581421, 1.0, 1.0, 1.0, 1.0, 1.0, 0.3888888955116272, 1.0, 1.0]",7,low_precision_rule_pruning,0.01991986408255725,"[0.932692289352417, 0.9512820243835449, 0.9547008275985718, 0.9769230484962463, 0.931034505367279, 0.8999999761581421, 1.0, 1.0, 1.0, 1.0, 1.0, 0.3333333432674408, 1.0, 0.0]",False,0.9562820255756378,0.9408620689655172,0.9518763236870319,3,0,"{""dangling"": 27, ""duplicate"": 57, ""invalid_relation"": 53, ""isolated"": 63}",4
Rule Only,0,900000,13,"[0.932692289352417, 0.9512820243835449, 0.9547008275985718, 0.9769230484962463, 0.931034505367279, 0.8999999761581421, 1.0, 1.0, 1.0, 1.0, 1.0, 0.3333333432674408, 1.0, 0.0]",4,deletion_rule_generation,-0.00940614990025632,"[0.932692289352417, 0.9512820243835449, 0.9547008275985718, 0.9769230484962463, 0.8925619721412659, 0.8999999761581421, 1.0, 1.0, 1.0, 1.0, 1.0, 0.2777777910232544, 1.0, 0.3333333432674408]",False,0.9562820255756378,0.9273966942148761,0.9480290737582774,1,1,"{""dangling"": 27, ""duplicate"": 57, ""invalid_relation"": 53, ""isolated"": 63}",5
Rule Only,0,900000,14,"[0.932692289352417, 0.9512820243835449, 0.9547008275985718, 0.9769230484962463, 0.8925619721412659, 0.8999999761581421, 1.0, 1.0, 1.0, 1.0, 1.0, 0.2777777910232544, 1.0, 0.3333333432674408]",5,augmentation_rule_generation,-0.012670985378258146,"[0.932692289352417, 0.9512820243835449, 0.9547008275985718, 0.9769230484962463, 0.8307692408561707, 0.8999999761581421, 1.0, 1.0, 1.0, 1.0, 1.0, 0.2222222238779068, 1.0, 0.6666666865348816]",False,0.9562820255756378,0.9057692307692309,0.941849798488093,1,1,"{""dangling"": 27, ""duplicate"": 57, ""invalid_relation"": 53, ""isolated"": 63}",6
Rule Only,0,900000,15,"[0.932692289352417, 0.9512820243835449, 0.9547008275985718, 0.9769230484962463, 0.8307692408561707, 0.8999999761581421, 1.0, 1.0, 1.0, 1.0, 1.0, 0.2222222238779068, 1.0, 0.6666666865348816]",6,mixed_rule_generation,-0.013962728804042784,"[0.932692289352417, 0.9512820243835449, 0.9547008275985718, 0.9769230484962463, 0.7883211970329285, 0.8999999761581421, 1.0, 1.0, 1.0, 1.0, 1.0, 0.1666666716337204, 1.0, 1.0]",False,0.9562820255756378,0.890912408759124,0.937604992199491,1,2,"{""dangling"": 27, ""duplicate"": 57, ""invalid_relation"": 53, ""isolated"": 63}",7
Rule Only,0,900000,16,"[0.932692289352417, 0.9512820243835449, 0.9547008275985718, 0.9769230484962463, 0.7883211970329285, 0.8999999761581421, 1.0, 1.0, 1.0, 1.0, 1.0, 0.1666666716337204, 1.0, 1.0]",7,low_precision_rule_pruning,0.01991986408255725,"[0.932692289352417, 0.9512820243835449, 0.9547008275985718, 0.9769230484962463, 0.931034505367279, 0.8999999761581421, 1.0, 1.0, 1.0, 1.0, 1.0, 0.1111111119389534, 1.0, 0.0]",False,0.9562820255756378,0.9408620689655172,0.9518763236870319,3,0,"{""dangling"": 27, ""duplicate"": 57, ""invalid_relation"": 53, ""isolated"": 63}",4
Rule Only,0,900000,17,"[0.932692289352417, 0.9512820243835449, 0.9547008275985718, 0.9769230484962463, 0.931034505367279, 0.8999999761581421, 1.0, 1.0, 1.0, 1.0, 1.0, 0.1111111119389534, 1.0, 0.0]",4,deletion_rule_generation,-0.00940614990025632,"[0.932692289352417, 0.9512820243835449, 0.9547008275985718, 0.9769230484962463, 0.8925619721412659, 0.8999999761581421, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0555555559694767, 1.0, 0.3333333432674408]",False,0.9562820255756378,0.9273966942148761,0.9480290737582774,1,1,"{""dangling"": 27, ""duplicate"": 57, ""invalid_relation"": 53, ""isolated"": 63}",5
Rule Only,0,900000,18,"[0.932692289352417, 0.9512820243835449, 0.9547008275985718, 0.9769230484962463, 0.8925619721412659, 0.8999999761581421, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0555555559694767, 1.0, 0.3333333432674408]",5,augmentation_rule_generation,-0.012670985378258146,"[0.932692289352417, 0.9512820243835449, 0.9547008275985718, 0.9769230484962463, 0.8307692408561707, 0.8999999761581421, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.6666666865348816]",True,0.9562820255756378,0.9057692307692309,0.941849798488093,1,1,"{""dangling"": 27, ""duplicate"": 57, ""invalid_relation"": 53, ""isolated"": 63}",6
Alternating,0,900000,1,"[0.932692289352417, 0.9512820243835449, 0.9547008275985718, 0.9769230484962463, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",4,deletion_rule_generation,0.18782482758620692,"[0.932692289352417, 0.9512820243835449, 0.9547008275985718, 0.9769230484962463, 0.931034505367279, 0.22499999403953552, 0.25, 1.0, 1.0, 1.0, 1.0, 0.9444444179534912, 0.25, 0.0]",False,0.9562820255756378,0.4796120689655172,0.8200906094013177,1,1,"{""dangling"": 27, ""duplicate"": 57, ""invalid_relation"": 53, ""isolated"": 63}",1
Alternating,0,900000,2,"[0.932692289352417, 0.9512820243835449, 0.9547008275985718, 0.9769230484962463, 0.931034505367279, 0.22499999403953552, 0.25, 1.0, 1.0, 1.0, 1.0, 0.9444444179534912, 0.25, 0.0]",0,isolation_cleanup,0.007133610000610396,"[0.9721603393554688, 0.9512820243835449, 0.9547008275985718, 0.9769230484962463, 0.931034505367279, 0.22499999403953552, 0.25, 0.3968254029750824, 1.0, 1.0, 1.0, 0.8888888955116272, 0.25, 0.0]",False,0.9641756355762482,0.4796120689655172,0.8257289022588965,38,0,"{""dangling"": 27, ""duplicate"": 57, ""invalid_relation"": 53, ""isolated"": 25}",1
Alternating,0,900000,3,"[0.9721603393554688, 0.9512820243835449, 0.9547008275985718, 0.9769230484962463, 0.931034505367279, 0.22499999403953552, 0.25, 0.3968254029750824, 1.0, 1.0, 1.0, 0.8888888955116272, 0.25, 0.0]",5,augmentation_rule_generation,0.057479999999999885,"[0.9721603393554688, 0.9512820243835449, 0.9547008275985718, 0.9769230484962463, 0.931034505367279, 0.44999998807907104, 0.5, 0.3968254029750824, 1.0, 1.0, 1.0, 0.8333333134651184, 0.5, 0.0]",False,0.9641756355762482,0.6333620689655173,0.8696574736874679,1,1,"{""dangling"": 27, ""duplicate"": 57, ""invalid_relation"": 53, ""isolated"": 25}",2
Alternating,0,900000,4,"[0.9721603393554688, 0.9512820243835449, 0.9547008275985718, 0.9769230484962463, 0.931034505367279, 0.44999998807907104, 0.5, 0.3968254029750824, 1.0, 1.0, 1.0, 0.8333333134651184, 0.5, 0.0]",1,exact_deduplication,0.004534408378601341,"[0.9721603393554688, 0.9806167483329773, 0.9533039927482605, 0.976211428642273, 0.931034505367279, 0.44999998807907104, 0.5, 0.3968254029750824, 0.38596490025520325, 1.0, 1.0, 0.7777777910232544, 0.5, 0.0]",False,0.9694100439548493,0.6333620689655173,0.8733963368150403,35,0,"{""dangling"": 27, ""duplicate"": 22, ""invalid_relation"": 53, ""isolated"": 25}",2
Alternating,0,900000,5,"[0.9721603393554688, 0.9806167483329773, 0.9533039927482605, 0.976211428642273, 0.931034505367279, 0.44999998807907104, 0.5, 0.3968254029750824, 0.38596490025520325, 1.0, 1.0, 0.7777777910232544, 0.5, 0.0]",6,mixed_rule_generation,0.11495999999999977,"[0.9721603393554688, 0.9806167483329773, 0.9533039927482605, 0.976211428642273, 0.931034505367279, 0.8999999761581421, 1.0, 0.3968254029750824, 0.38596490025520325, 1.0, 1.0, 0.7222222089767456, 1.0, 0.0]",False,0.9694100439548493,0.9408620689655172,0.961253479672183,2,2,"{""dangling"": 27, ""duplicate"": 22, ""invalid_relation"": 53, ""isolated"": 25}",4
Alternating,0,900000,6,"[0.9721603393554688, 0.9806167483329773, 0.9533039927482605, 0.976211428642273, 0.931034505367279, 0.8999999761581421, 1.0, 0.3968254029750824, 0.38596490025520325, 1.0, 1.0, 0.7222222089767456, 1.0, 0.0]",2,relation_repair,0.007289515838623225,"[0.9721603393554688, 0.9779735803604126, 0.9814978241920471, 0.976211428642273, 0.931034505367279, 0.8999999761581421, 1.0, 0.3968254029750824, 0.4385964870452881, 0.3962264060974121, 1.0, 0.6666666865348816, 1.0, 0.0]",False,0.9773395597934723,0.9408620689655172,0.9669174195569139,32,0,"{""dangling"": 27, ""duplicate"": 25, ""invalid_relation"": 21, ""isolated"": 25}",4
Alternating,0,900000,7,"[0.9721603393554688, 0.9779735803604126, 0.9814978241920471, 0.976211428642273, 0.931034505367279, 0.8999999761581421, 1.0, 0.3968254029750824, 0.4385964870452881, 0.3962264060974121, 1.0, 0.6666666865348816, 1.0, 0.0]",4,deletion_rule_generation,-0.009406149900256542,"[0.9721603393554688, 0.9779735803604126, 0.9814978241920471, 0.976211428642273, 0.8925619721412659, 0.8999999761581421, 1.0, 0.3968254029750824, 0.4385964870452881, 0.3962264060974121, 1.0, 0.6111111044883728, 1.0, 0.3333333432674408]",False,0.9773395597934723,0.9273966942148761,0.9630701696281592,1,1,"{""dangling"": 27, ""duplicate"": 25, ""invalid_relation"": 21, ""isolated"": 25}",5
Alternating,0,900000,8,"[0.9721603393554688, 0.9779735803604126, 0.9814978241920471, 0.976211428642273, 0.8925619721412659, 0.8999999761581421, 1.0, 0.3968254029750824, 0.4385964870452881, 0.3962264060974121, 1.0, 0.6111111044883728, 1.0, 0.3333333432674408]",3,dangling_edge_cleanup,0.003961798343658403,"[0.9721603393554688, 0.9776386618614197, 0.9812164306640625, 0.991055428981781, 0.8925619721412659, 0.8999999761581421, 1.0, 0.3968254029750824, 0.4385964870452881, 0.3962264060974121, 0.37037035822868347, 0.5555555820465088, 1.0, 0.3333333432674408]",False,0.9816413581371308,0.9273966942148761,0.9661428827307723,17,0,"{""dangling"": 10, ""duplicate"": 25, ""invalid_relation"": 21, ""isolated"": 25}",5
Alternating,0,900000,9,"[0.9721603393554688, 0.9776386618614197, 0.9812164306640625, 0.991055428981781, 0.8925619721412659, 0.8999999761581421, 1.0, 0.3968254029750824, 0.4385964870452881, 0.3962264060974121, 0.37037035822868347, 0.5555555820465088, 1.0, 0.3333333432674408]",5,augmentation_rule_generation,-0.012670985378257924,"[0.9721603393554688, 0.9776386618614197, 0.9812164306640625, 0.991055428981781, 0.8307692408561707, 0.8999999761581421, 1.0, 0.3968254029750824, 0.4385964870452881, 0.3962264060974121, 0.37037035822868347, 0.5, 1.0, 0.6666666865348816]",False,0.9816413581371308,0.9057692307692309,0.9599636074605881,1,1,"{""dangling"": 10, ""duplicate"": 25, ""invalid_relation"": 21, ""isolated"": 25}",6
Alternating,0,900000,10,"[0.9721603393554688, 0.9776386618614197, 0.9812164306640625, 0.991055428981781, 0.8307692408561707, 0.8999999761581421, 1.0, 0.3968254029750824, 0.4385964870452881, 0.3962264060974121, 0.37037035822868347, 0.5, 1.0, 0.6666666865348816]",0,isolation_cleanup,0.003002931785583496,"[0.9886749982833862, 0.9776386618614197, 0.9812164306640625, 0.991055428981781, 0.8307692408561707, 0.8999999761581421, 1.0, 0.1587301641702652, 0.4385964870452881, 0.3962264060974121, 0.37037035822868347, 0.4444444477558136, 1.0, 0.6666666865348816]",False,0.9849442899227143,0.9057692307692309,0.9623228444502906,15,0,"{""dangling"": 10, ""duplicate"": 25, ""invalid_relation"": 21, ""isolated"": 10}",6
Alternating,0,900000,11,"[0.9886749982833862, 0.9776386618614197, 0.9812164306640625, 0.991055428981781, 0.8307692408561707, 0.8999999761581421, 1.0, 0.1587301641702652, 0.4385964870452881, 0.3962264060974121, 0.37037035822868347, 0.4444444477558136, 1.0, 0.6666666865348816]",6,mixed_rule_generation,-0.013962728804042784,"[0.9886749982833862, 0.9776386618614197, 0.9812164306640625, 0.991055428981781, 0.7883211970329285, 0.8999999761581421, 1.0, 0.1587301641702652, 0.4385964870452881, 0.3962264060974121, 0.37037035822868347, 0.3888888955116272, 1.0, 1.0]",False,0.9849442899227143,0.890912408759124,0.9580780381616886,1,2,"{""dangling"": 10, ""duplicate"": 25, ""invalid_relation"": 21, ""isolated"": 10}",7
Alternating,0,900000,12,"[0.9886749982833862, 0.9776386618614197, 0.9812164306640625, 0.991055428981781, 0.7883211970329285, 0.8999999761581421, 1.0, 0.1587301641702652, 0.4385964870452881, 0.3962264060974121, 0.37037035822868347, 0.3888888955116272, 1.0, 1.0]",1,exact_deduplication,0.002245934915542558,"[0.9886749982833862, 0.9909338355064392, 0.9809610247612, 0.9909338355064392, 0.7883211970329285, 0.8999999761581421, 1.0, 0.1587301641702652, 0.17543859779834747, 0.3962264060974121, 0.37037035822868347, 0.3333333432674408, 1.0, 1.0]",False,0.9874902248382569,0.890912408759124,0.9598965631013618,15,0,"{""dangling"": 10, ""duplicate"": 10, ""invalid_relation"": 21, ""isolated"": 10}",7
Alternating,0,900000,13,"[0.9886749982833862, 0.9909338355064392, 0.9809610247612, 0.9909338355064392, 0.7883211970329285, 0.8999999761581421, 1.0, 0.1587301641702652, 0.17543859779834747, 0.3962264060974121, 0.37037035822868347, 0.3333333432674408, 1.0, 1.0]",4,deletion_rule_generation,-0.004,"[0.9886749982833862, 0.9909338355064392, 0.9809610247612, 0.9909338355064392, 0.7883211970329285, 0.8999999761581421, 1.0, 0.1587301641702652, 0.17543859779834747, 0.3962264060974121, 0.37037035822868347, 0.2777777910232544, 1.0, 1.0]",False,0.9874902248382569,0.890912408759124,0.9598965631013618,0,1,"{""dangling"": 10, ""duplicate"": 10, ""invalid_relation"": 21, ""isolated"": 10}",7
Alternating,0,900000,14,"[0.9886749982833862, 0.9909338355064392, 0.9809610247612, 0.9909338355064392, 0.7883211970329285, 0.8999999761581421, 1.0, 0.1587301641702652, 0.17543859779834747, 0.3962264060974121, 0.37037035822868347, 0.2777777910232544, 1.0, 1.0]",2,relation_repair,0.003275813093185514,"[0.9886749982833862, 0.9909338355064392, 0.9927470684051514, 0.9909338355064392, 0.7883211970329285, 0.8999999761581421, 1.0, 0.1587301641702652, 0.17543859779834747, 0.15094339847564697, 0.37037035822868347, 0.2222222238779068, 1.0, 1.0]",False,0.9910260379314423,0.890912408759124,0.9624221438822087,13,0,"{""dangling"": 10, ""duplicate"": 10, ""invalid_relation"": 8, ""isolated"": 10}",7
Alternating,0,900000,15,"[0.9886749982833862, 0.9909338355064392, 0.9927470684051514, 0.9909338355064392, 0.7883211970329285, 0.8999999761581421, 1.0, 0.1587301641702652, 0.17543859779834747, 0.15094339847564697, 0.37037035822868347, 0.2222222238779068, 1.0, 1.0]",5,augmentation_rule_generation,-0.004,"[0.9886749982833862, 0.9909338355064392, 0.9927470684051514, 0.9909338355064392, 0.7883211970329285, 0.8999999761581421, 1.0, 0.1587301641702652, 0.17543859779834747, 0.15094339847564697, 0.37037035822868347, 0.1666666716337204, 1.0, 1.0]",False,0.9910260379314423,0.890912408759124,0.9624221438822087,0,1,"{""dangling"": 10, ""duplicate"": 10, ""invalid_relation"": 8, ""isolated"": 10}",7
Alternating,0,900000,16,"[0.9886749982833862, 0.9909338355064392, 0.9927470684051514, 0.9909338355064392, 0.7883211970329285, 0.8999999761581421, 1.0, 0.1587301641702652, 0.17543859779834747, 0.15094339847564697, 0.37037035822868347, 0.1666666716337204, 1.0, 1.0]",3,dangling_edge_cleanup,0.001484127883910955,"[0.9886749982833862, 0.9908842444419861, 0.992707371711731, 0.9963536858558655, 0.7883211970329285, 0.8999999761581421, 1.0, 0.1587301641702652, 0.17543859779834747, 0.15094339847564697, 0.14814814925193787, 0.1111111119389534, 1.0, 1.0]",False,0.9926301658153535,0.890912408759124,0.9635679495135736,6,0,"{""dangling"": 4, ""duplicate"": 10, ""invalid_relation"": 8, ""isolated"": 10}",7
Alternating,0,900000,17,"[0.9886749982833862, 0.9908842444419861, 0.992707371711731, 0.9963536858558655, 0.7883211970329285, 0.8999999761581421, 1.0, 0.1587301641702652, 0.17543859779834747, 0.15094339847564697, 0.14814814925193787, 0.1111111119389534, 1.0, 1.0]",6,mixed_rule_generation,-0.008,"[0.9886749982833862, 0.9908842444419861, 0.992707371711731, 0.9963536858558655, 0.7883211970329285, 0.8999999761581421, 1.0, 0.1587301641702652, 0.17543859779834747, 0.15094339847564697, 0.14814814925193787, 0.0555555559694767, 1.0, 1.0]",False,0.9926301658153535,0.890912408759124,0.9635679495135736,0,2,"{""dangling"": 4, ""duplicate"": 10, ""invalid_relation"": 8, ""isolated"": 10}",7
Alternating,0,900000,18,"[0.9886749982833862, 0.9908842444419861, 0.992707371711731, 0.9963536858558655, 0.7883211970329285, 0.8999999761581421, 1.0, 0.1587301641702652, 0.17543859779834747, 0.15094339847564697, 0.14814814925193787, 0.0555555559694767, 1.0, 1.0]",0,isolation_cleanup,0.0012327989387513982,"[0.9954389929771423, 0.9908842444419861, 0.992707371711731, 0.9963536858558655, 0.7883211970329285, 0.8999999761581421, 1.0, 0.0634920671582222, 0.17543859779834747, 0.15094339847564697, 0.14814814925193787, 0.0, 1.0, 1.0]",True,0.9939829647541046,0.890912408759124,0.9645342344698247,6,0,"{""dangling"": 4, ""duplicate"": 10, ""invalid_relation"": 8, ""isolated"": 4}",7
Rule First Then Fix,0,900000,1,"[0.932692289352417, 0.9512820243835449, 0.9547008275985718, 0.9769230484962463, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",4,deletion_rule_generation,0.18782482758620692,"[0.932692289352417, 0.9512820243835449, 0.9547008275985718, 0.9769230484962463, 0.931034505367279, 0.22499999403953552, 0.25, 1.0, 1.0, 1.0, 1.0, 0.9444444179534912, 0.25, 0.0]",False,0.9562820255756378,0.4796120689655172,0.8200906094013177,1,1,"{""dangling"": 27, ""duplicate"": 57, ""invalid_relation"": 53, ""isolated"": 63}",1
Rule First Then Fix,0,900000,2,"[0.932692289352417, 0.9512820243835449, 0.9547008275985718, 0.9769230484962463, 0.931034505367279, 0.22499999403953552, 0.25, 1.0, 1.0, 1.0, 1.0, 0.9444444179534912, 0.25, 0.0]",5,augmentation_rule_generation,0.05748000000000011,"[0.932692289352417, 0.9512820243835449, 0.9547008275985718, 0.9769230484962463, 0.931034505367279, 0.44999998807907104, 0.5, 1.0, 1.0, 1.0, 1.0, 0.8888888955116272, 0.5, 0.0]",False,0.9562820255756378,0.6333620689655173,0.8640191808298892,1,1,"{""dangling"": 27, ""duplicate"": 57, ""invalid_relation"": 53, ""isolated"": 63}",2
Rule First Then Fix,0,900000,3,"[0.932692289352417, 0.9512820243835449, 0.9547008275985718, 0.9769230484962463, 0.931034505367279, 0.44999998807907104, 0.5, 1.0, 1.0, 1.0, 1.0, 0.8888888955116272, 0.5, 0.0]",6,mixed_rule_generation,0.11495999999999977,"[0.932692289352417, 0.9512820243835449, 0.9547008275985718, 0.9769230484962463, 0.931034505367279, 0.8999999761581421, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8333333134651184, 1.0, 0.0]",False,0.9562820255756378,0.9408620689655172,0.9518763236870319,2,2,"{""dangling"": 27, ""duplicate"": 57, ""invalid_relation"": 53, ""isolated"": 63}",4
Rule First Then Fix,0,900000,4,"[0.932692289352417, 0.9512820243835449, 0.9547008275985718, 0.9769230484962463, 0.931034505367279, 0.8999999761581421, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8333333134651184, 1.0, 0.0]",4,deletion_rule_generation,-0.00940614990025632,"[0.932692289352417, 0.9512820243835449, 0.9547008275985718, 0.9769230484962463, 0.8925619721412659, 0.8999999761581421, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7777777910232544, 1.0, 0.3333333432674408]",False,0.9562820255756378,0.9273966942148761,0.9480290737582774,1,1,"{""dangling"": 27, ""duplicate"": 57, ""invalid_relation"": 53, ""isolated"": 63}",5
Rule First Then Fix,0,900000,5,"[0.932692289352417, 0.9512820243835449, 0.9547008275985718, 0.9769230484962463, 0.8925619721412659, 0.8999999761581421, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7777777910232544, 1.0, 0.3333333432674408]",5,augmentation_rule_generation,-0.012670985378258146,"[0.932692289352417, 0.9512820243835449, 0.9547008275985718, 0.9769230484962463, 0.8307692408561707, 0.8999999761581421, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7222222089767456, 1.0, 0.6666666865348816]",False,0.9562820255756378,0.9057692307692309,0.941849798488093,1,1,"{""dangling"": 27, ""duplicate"": 57, ""invalid_relation"": 53, ""isolated"": 63}",6
